transaction_id,account_id,date,type,description,merchant_category,amount,currency
TX00013488,AC000110,2023-02-23,Transfer Out,Transfer Out,,-2088.95,MXN
TX00013489,AC000110,2022-11-06,Fee,Fee,,-126.91,MXN
TX00013490,AC000110,2022-05-07,POS Purchase,POS - Fuel,Fuel,-387.26,MXN
TX00013491,AC000110,2023-05-30,POS Purchase,POS - Restaurants,Restaurants,-732.11,MXN
TX00013492,AC000110,2022-05-11,POS Purchase,POS - Travel,Travel,-784.78,MXN
TX00013493,AC000110,2022-03-25,POS Purchase,POS - Online,Online,-529.66,MXN
TX00013494,AC000110,2023-08-05,Fee,Fee,,-17.02,MXN
TX00013495,AC000110,2023-03-26,Fee,Fee,,-61.45,MXN
TX00013496,AC000110,2023-02-12,Deposit,Deposit,,1957.86,MXN
TX00013497,AC000110,2023-01-18,POS Purchase,POS - Groceries,Groceries,-755.39,MXN
TX00013498,AC000110,2023-06-21,POS Purchase,POS - Pharmacy,Pharmacy,-926.51,MXN
TX00013499,AC000110,2022-07-07,Withdrawal,Withdrawal,,-152.88,MXN
TX00013500,AC000110,2023-08-04,Fee,Fee,,-126.0,MXN
TX00013501,AC000110,2023-12-30,POS Purchase,POS - Restaurants,Restaurants,-697.6,MXN
TX00013502,AC000110,2023-07-04,POS Purchase,POS - Fuel,Fuel,-61.08,MXN
TX00013503,AC000110,2022-03-21,Withdrawal,Withdrawal,,-1791.04,MXN
TX00013504,AC000110,2023-11-26,POS Purchase,POS - Electronics,Electronics,-1117.63,MXN
TX00013505,AC000110,2023-06-25,Fee,Fee,,-131.76,MXN
TX00013506,AC000110,2022-06-03,Transfer In,Transfer In,,4046.15,MXN
TX00013507,AC000110,2022-10-24,Transfer Out,Transfer Out,,-324.45,MXN
TX00013508,AC000110,2022-12-18,Transfer Out,Transfer Out,,-509.44,MXN
TX00013509,AC000110,2022-04-14,POS Purchase,POS - Travel,Travel,-1308.84,MXN
TX00013510,AC000110,2023-06-26,Withdrawal,Withdrawal,,-967.77,MXN
TX00013511,AC000110,2022-05-29,Deposit,Deposit,,5615.68,MXN
TX00013512,AC000110,2022-06-12,POS Purchase,POS - Restaurants,Restaurants,-1199.01,MXN
TX00013513,AC000110,2022-12-30,POS Purchase,POS - Restaurants,Restaurants,-1300.36,MXN
TX00013514,AC000110,2022-01-27,Deposit,Deposit,,1857.92,MXN
TX00013515,AC000110,2023-05-18,Deposit,Deposit,,3558.43,MXN
TX00013516,AC000110,2022-06-20,Deposit,Deposit,,4278.75,MXN
TX00013517,AC000110,2023-05-13,Withdrawal,Withdrawal,,-1581.16,MXN
TX00013518,AC000110,2023-02-10,Withdrawal,Withdrawal,,-3049.52,MXN
TX00013519,AC000110,2022-07-13,Deposit,Deposit,,972.53,MXN
TX00013520,AC000110,2022-05-09,Withdrawal,Withdrawal,,-623.08,MXN
TX00013521,AC000110,2022-10-16,Transfer In,Transfer In,,2687.18,MXN
TX00013522,AC000110,2023-02-23,POS Purchase,POS - Pharmacy,Pharmacy,-11.02,MXN
TX00013523,AC000110,2023-01-21,Withdrawal,Withdrawal,,-2352.48,MXN
TX00013524,AC000110,2022-06-03,Transfer Out,Transfer Out,,-1159.41,MXN
TX00013525,AC000110,2022-01-18,Fee,Fee,,-45.66,MXN
TX00013526,AC000110,2022-10-03,POS Purchase,POS - Restaurants,Restaurants,-1172.69,MXN
TX00013527,AC000110,2022-04-09,POS Purchase,POS - Travel,Travel,-1115.07,MXN
TX00013528,AC000110,2023-03-31,Deposit,Deposit,,7614.58,MXN
TX00013529,AC000110,2023-03-02,Deposit,Deposit,,2490.76,MXN
TX00013530,AC000110,2023-09-18,Transfer In,Transfer In,,2677.33,MXN
TX00013531,AC000110,2022-04-23,POS Purchase,POS - Travel,Travel,-755.03,MXN
TX00013532,AC000110,2023-10-27,POS Purchase,POS - Travel,Travel,-13.98,MXN
TX00013533,AC000110,2023-12-29,POS Purchase,POS - Groceries,Groceries,-278.6,MXN
TX00013534,AC000110,2023-10-28,POS Purchase,POS - Electronics,Electronics,-846.81,MXN
TX00013535,AC000110,2022-02-16,POS Purchase,POS - Fuel,Fuel,-554.26,MXN
TX00013536,AC000110,2022-04-05,POS Purchase,POS - Groceries,Groceries,-820.72,MXN
TX00013537,AC000110,2022-01-24,Transfer In,Transfer In,,2359.94,MXN
TX00013538,AC000110,2023-02-09,POS Purchase,POS - Groceries,Groceries,-429.95,MXN
TX00013539,AC000110,2023-05-08,POS Purchase,POS - Online,Online,-216.28,MXN
TX00013540,AC000110,2022-03-04,Deposit,Deposit,,99.77,MXN
TX00013541,AC000110,2023-01-04,Deposit,Deposit,,3139.15,MXN
TX00013542,AC000110,2023-12-15,POS Purchase,POS - Travel,Travel,-583.03,MXN
TX00013543,AC000110,2023-01-28,POS Purchase,POS - Travel,Travel,-63.67,MXN
TX00013544,AC000110,2023-06-13,Transfer In,Transfer In,,7.85,MXN
TX00013545,AC000110,2023-08-05,POS Purchase,POS - Fuel,Fuel,-1443.18,MXN
TX00013546,AC000110,2022-06-07,Deposit,Deposit,,428.56,MXN
TX00013547,AC000110,2022-05-01,Withdrawal,Withdrawal,,-452.3,MXN
TX00013548,AC000110,2023-07-20,POS Purchase,POS - Travel,Travel,-11.98,MXN
TX00013549,AC000110,2023-01-24,Transfer Out,Transfer Out,,-2393.88,MXN
TX00013550,AC000110,2022-03-14,Withdrawal,Withdrawal,,-3583.91,MXN
TX00013551,AC000110,2022-04-09,Transfer Out,Transfer Out,,-580.56,MXN
TX00013552,AC000110,2022-02-28,Withdrawal,Withdrawal,,-484.78,MXN
TX00013553,AC000110,2023-06-30,POS Purchase,POS - Restaurants,Restaurants,-953.25,MXN
TX00013554,AC000110,2023-04-28,POS Purchase,POS - Online,Online,-1281.01,MXN
TX00013555,AC000110,2022-01-06,Transfer Out,Transfer Out,,-1362.72,MXN
TX00013556,AC000110,2023-01-30,Deposit,Deposit,,5226.15,MXN
TX00013557,AC000110,2023-07-25,Deposit,Deposit,,3984.21,MXN
TX00013558,AC000110,2023-11-14,POS Purchase,POS - Travel,Travel,-261.67,MXN
TX00013559,AC000110,2023-11-12,POS Purchase,POS - Groceries,Groceries,-1330.75,MXN
TX00013560,AC000110,2023-09-30,POS Purchase,POS - Travel,Travel,-953.53,MXN
TX00013561,AC000110,2023-12-12,POS Purchase,POS - Groceries,Groceries,-954.65,MXN
TX00013562,AC000110,2022-01-26,Fee,Fee,,-84.96,MXN
TX00013563,AC000110,2023-09-07,POS Purchase,POS - Pharmacy,Pharmacy,-352.07,MXN
TX00013564,AC000110,2023-06-05,Transfer In,Transfer In,,5309.89,MXN
TX00013565,AC000110,2022-07-05,Withdrawal,Withdrawal,,-2280.26,MXN
TX00013566,AC000110,2022-12-28,Transfer Out,Transfer Out,,-3360.89,MXN
TX00013567,AC000110,2022-10-06,POS Purchase,POS - Travel,Travel,-884.47,MXN
TX00013568,AC000110,2022-08-09,POS Purchase,POS - Online,Online,-844.82,MXN
TX00013569,AC000110,2023-05-09,Transfer In,Transfer In,,2019.35,MXN
TX00013570,AC000110,2022-09-19,Transfer Out,Transfer Out,,-1238.06,MXN
TX00013571,AC000110,2022-08-31,Withdrawal,Withdrawal,,-1778.43,MXN
TX00013572,AC000110,2022-05-15,Withdrawal,Withdrawal,,-129.05,MXN
TX00013573,AC000111,2022-11-11,Deposit,Deposit,,7617.34,MXN
TX00013574,AC000111,2022-05-05,Transfer In,Transfer In,,4634.4,MXN
TX00013575,AC000111,2022-10-14,Fee,Fee,,-32.92,MXN
TX00013576,AC000111,2022-09-28,POS Purchase,POS - Fuel,Fuel,-200.04,MXN
TX00013577,AC000111,2022-05-03,Withdrawal,Withdrawal,,-2374.22,MXN
TX00013578,AC000111,2023-08-23,POS Purchase,POS - Pharmacy,Pharmacy,-318.95,MXN
TX00013579,AC000111,2022-10-19,Transfer In,Transfer In,,3956.1,MXN
TX00013580,AC000111,2022-10-07,Withdrawal,Withdrawal,,-1056.23,MXN
TX00013581,AC000111,2022-12-23,Withdrawal,Withdrawal,,-1141.82,MXN
TX00013582,AC000111,2022-10-27,POS Purchase,POS - Fuel,Fuel,-370.12,MXN
TX00013583,AC000111,2022-03-29,Deposit,Deposit,,2305.42,MXN
TX00013584,AC000111,2022-12-24,Deposit,Deposit,,17.22,MXN
TX00013585,AC000111,2023-12-26,Deposit,Deposit,,3063.71,MXN
TX00013586,AC000111,2022-09-25,POS Purchase,POS - Pharmacy,Pharmacy,-521.05,MXN
TX00013587,AC000111,2023-07-17,POS Purchase,POS - Pharmacy,Pharmacy,-566.11,MXN
TX00013588,AC000111,2022-09-11,POS Purchase,POS - Travel,Travel,-337.19,MXN
TX00013589,AC000111,2023-03-05,POS Purchase,POS - Pharmacy,Pharmacy,-1341.75,MXN
TX00013590,AC000111,2023-11-16,Withdrawal,Withdrawal,,-164.43,MXN
TX00013591,AC000111,2023-01-09,POS Purchase,POS - Groceries,Groceries,-519.45,MXN
TX00013592,AC000111,2023-11-20,Deposit,Deposit,,988.74,MXN
TX00013593,AC000111,2022-06-16,Transfer In,Transfer In,,7029.61,MXN
TX00013594,AC000111,2023-03-15,Transfer Out,Transfer Out,,-2649.07,MXN
TX00013595,AC000111,2022-06-29,Withdrawal,Withdrawal,,-1817.66,MXN
TX00013596,AC000111,2023-01-24,POS Purchase,POS - Online,Online,-184.25,MXN
TX00013597,AC000111,2023-10-19,Transfer Out,Transfer Out,,-1236.82,MXN
TX00013598,AC000111,2022-08-28,Transfer Out,Transfer Out,,-1018.51,MXN
TX00013599,AC000111,2022-08-10,Withdrawal,Withdrawal,,-133.27,MXN
TX00013600,AC000111,2023-09-07,Transfer In,Transfer In,,9451.2,MXN
TX00013601,AC000111,2023-12-22,Fee,Fee,,-97.27,MXN
TX00013602,AC000111,2023-09-19,Transfer Out,Transfer Out,,-2848.34,MXN
TX00013603,AC000111,2023-05-19,Transfer In,Transfer In,,4092.35,MXN
TX00013604,AC000111,2023-08-07,POS Purchase,POS - Restaurants,Restaurants,-909.8,MXN
TX00013605,AC000111,2023-06-10,POS Purchase,POS - Electronics,Electronics,-525.67,MXN
TX00013606,AC000111,2023-06-22,Deposit,Deposit,,2541.79,MXN
TX00013607,AC000111,2022-07-27,POS Purchase,POS - Fuel,Fuel,-1221.28,MXN
TX00013608,AC000111,2023-05-01,POS Purchase,POS - Groceries,Groceries,-611.92,MXN
TX00013609,AC000111,2023-07-09,Fee,Fee,,-94.24,MXN
TX00013610,AC000111,2023-04-23,Withdrawal,Withdrawal,,-3007.56,MXN
TX00013611,AC000111,2023-07-06,POS Purchase,POS - Travel,Travel,-1254.55,MXN
TX00013612,AC000111,2023-04-08,POS Purchase,POS - Travel,Travel,-794.75,MXN
TX00013613,AC000111,2023-02-20,Fee,Fee,,-125.1,MXN
TX00013614,AC000111,2023-01-17,POS Purchase,POS - Travel,Travel,-934.63,MXN
TX00013615,AC000111,2022-02-19,POS Purchase,POS - Travel,Travel,-1271.9,MXN
TX00013616,AC000111,2023-10-09,Deposit,Deposit,,3386.46,MXN
TX00013617,AC000111,2023-10-21,Transfer In,Transfer In,,5451.82,MXN
TX00013618,AC000111,2023-09-08,Withdrawal,Withdrawal,,-2865.35,MXN
TX00013619,AC000111,2022-08-16,POS Purchase,POS - Online,Online,-5.26,MXN
TX00013620,AC000111,2023-02-08,Deposit,Deposit,,5735.88,MXN
TX00013621,AC000111,2023-08-18,Deposit,Deposit,,5402.45,MXN
TX00013622,AC000111,2023-09-25,POS Purchase,POS - Groceries,Groceries,-1036.6,MXN
TX00013623,AC000111,2023-09-28,POS Purchase,POS - Electronics,Electronics,-124.22,MXN
TX00013624,AC000111,2022-01-07,POS Purchase,POS - Electronics,Electronics,-1085.13,MXN
TX00013625,AC000111,2022-05-18,Withdrawal,Withdrawal,,-1021.43,MXN
TX00013626,AC000111,2022-10-25,POS Purchase,POS - Pharmacy,Pharmacy,-1380.09,MXN
TX00013627,AC000111,2022-02-19,POS Purchase,POS - Fuel,Fuel,-310.64,MXN
TX00013628,AC000111,2023-07-02,Transfer In,Transfer In,,5043.83,MXN
TX00013629,AC000111,2022-03-17,Deposit,Deposit,,493.76,MXN
TX00013630,AC000111,2022-03-18,Withdrawal,Withdrawal,,-2148.44,MXN
TX00013631,AC000111,2023-02-02,POS Purchase,POS - Electronics,Electronics,-1653.68,MXN
TX00013632,AC000111,2023-02-25,Withdrawal,Withdrawal,,-2266.27,MXN
TX00013633,AC000111,2023-03-14,POS Purchase,POS - Fuel,Fuel,-795.47,MXN
TX00013634,AC000111,2023-09-03,Withdrawal,Withdrawal,,-786.7,MXN
TX00013635,AC000111,2023-04-04,POS Purchase,POS - Fuel,Fuel,-649.02,MXN
TX00013636,AC000111,2022-07-26,Deposit,Deposit,,1690.8,MXN
TX00013637,AC000111,2023-11-08,Withdrawal,Withdrawal,,-2518.16,MXN
TX00013638,AC000111,2022-08-09,Transfer In,Transfer In,,4293.67,MXN
TX00013639,AC000111,2022-01-22,Deposit,Deposit,,8450.34,MXN
TX00013640,AC000111,2022-05-13,Fee,Fee,,-11.48,MXN
TX00013641,AC000111,2022-02-02,Withdrawal,Withdrawal,,-380.4,MXN
TX00013642,AC000111,2022-11-06,Fee,Fee,,-104.63,MXN
TX00013643,AC000111,2022-08-29,Transfer In,Transfer In,,3227.48,MXN
TX00013644,AC000111,2022-08-18,Transfer In,Transfer In,,220.39,MXN
TX00013645,AC000111,2023-09-10,POS Purchase,POS - Groceries,Groceries,-96.04,MXN
TX00013646,AC000111,2022-06-04,Transfer Out,Transfer Out,,-235.55,MXN
TX00013647,AC000111,2023-09-11,Deposit,Deposit,,3527.26,MXN
TX00013648,AC000111,2023-08-08,Withdrawal,Withdrawal,,-439.55,MXN
TX00013649,AC000111,2023-10-20,POS Purchase,POS - Online,Online,-0.11,MXN
TX00013650,AC000111,2022-10-31,Withdrawal,Withdrawal,,-520.68,MXN
TX00013651,AC000111,2022-08-15,Withdrawal,Withdrawal,,-812.29,MXN
TX00013652,AC000111,2023-01-11,Transfer Out,Transfer Out,,-306.43,MXN
TX00013653,AC000111,2022-09-02,POS Purchase,POS - Pharmacy,Pharmacy,-902.85,MXN
TX00013654,AC000111,2023-01-19,Transfer Out,Transfer Out,,-2003.33,MXN
TX00013655,AC000111,2022-05-03,Transfer Out,Transfer Out,,-1278.83,MXN
TX00013656,AC000111,2022-01-18,Withdrawal,Withdrawal,,-1852.39,MXN
TX00013657,AC000111,2022-08-17,POS Purchase,POS - Groceries,Groceries,-117.12,MXN
TX00013658,AC000111,2022-01-08,POS Purchase,POS - Travel,Travel,-156.02,MXN
TX00013659,AC000111,2023-02-24,POS Purchase,POS - Online,Online,-146.07,MXN
TX00013660,AC000111,2023-07-28,POS Purchase,POS - Travel,Travel,-386.44,MXN
TX00013661,AC000111,2022-04-13,Withdrawal,Withdrawal,,-1846.6,MXN
TX00013662,AC000111,2022-11-01,POS Purchase,POS - Travel,Travel,-1099.99,MXN
TX00013663,AC000111,2023-08-09,Transfer In,Transfer In,,6980.18,MXN
TX00013664,AC000111,2023-06-13,Fee,Fee,,-112.44,MXN
TX00013665,AC000111,2022-10-01,Transfer In,Transfer In,,2886.9,MXN
TX00013666,AC000111,2022-01-11,Transfer In,Transfer In,,2181.79,MXN
TX00013667,AC000111,2022-07-23,Fee,Fee,,-25.07,MXN
TX00013668,AC000111,2022-11-01,Deposit,Deposit,,1756.71,MXN
TX00013669,AC000111,2022-04-17,Deposit,Deposit,,2089.12,MXN
TX00013670,AC000111,2023-08-03,POS Purchase,POS - Travel,Travel,-741.02,MXN
TX00013671,AC000111,2023-02-18,Transfer Out,Transfer Out,,-1494.13,MXN
TX00013672,AC000111,2022-07-18,Deposit,Deposit,,4565.71,MXN
TX00013673,AC000111,2022-02-20,Deposit,Deposit,,2484.62,MXN
TX00013674,AC000111,2023-08-17,POS Purchase,POS - Electronics,Electronics,-60.95,MXN
TX00013675,AC000111,2022-12-05,POS Purchase,POS - Fuel,Fuel,-79.91,MXN
TX00013676,AC000111,2022-06-04,Withdrawal,Withdrawal,,-2507.83,MXN
TX00013677,AC000111,2022-05-03,Deposit,Deposit,,5562.56,MXN
TX00013678,AC000111,2023-07-15,Deposit,Deposit,,3157.74,MXN
TX00013679,AC000111,2022-09-09,POS Purchase,POS - Fuel,Fuel,-1091.59,MXN
TX00013680,AC000111,2022-06-19,Deposit,Deposit,,6085.74,MXN
TX00013681,AC000111,2022-10-04,Deposit,Deposit,,4680.96,MXN
TX00013682,AC000111,2022-06-04,Withdrawal,Withdrawal,,-2431.99,MXN
TX00013683,AC000111,2023-12-08,POS Purchase,POS - Online,Online,-475.22,MXN
TX00013684,AC000111,2023-10-20,POS Purchase,POS - Online,Online,-568.52,MXN
TX00013685,AC000112,2023-12-14,Fee,Fee,,-130.89,MXN
TX00013686,AC000112,2022-05-25,Transfer Out,Transfer Out,,-249.49,MXN
TX00013687,AC000112,2023-10-31,Withdrawal,Withdrawal,,-939.69,MXN
TX00013688,AC000112,2022-05-18,Withdrawal,Withdrawal,,-1622.11,MXN
TX00013689,AC000112,2023-12-18,Deposit,Deposit,,5800.88,MXN
TX00013690,AC000112,2023-07-13,Fee,Fee,,-138.78,MXN
TX00013691,AC000112,2022-01-29,Transfer Out,Transfer Out,,-992.42,MXN
TX00013692,AC000112,2023-03-25,Withdrawal,Withdrawal,,-954.34,MXN
TX00013693,AC000112,2022-02-07,Withdrawal,Withdrawal,,-1790.1,MXN
TX00013694,AC000112,2023-04-18,POS Purchase,POS - Pharmacy,Pharmacy,-218.69,MXN
TX00013695,AC000112,2023-08-26,Transfer Out,Transfer Out,,-1771.24,MXN
TX00013696,AC000112,2022-02-11,POS Purchase,POS - Travel,Travel,-299.34,MXN
TX00013697,AC000112,2022-08-11,Deposit,Deposit,,962.65,MXN
TX00013698,AC000112,2023-10-17,POS Purchase,POS - Pharmacy,Pharmacy,-846.87,MXN
TX00013699,AC000112,2023-04-30,POS Purchase,POS - Online,Online,-179.01,MXN
TX00013700,AC000112,2023-10-07,Fee,Fee,,-16.84,MXN
TX00013701,AC000112,2023-06-12,Fee,Fee,,-112.28,MXN
TX00013702,AC000112,2022-03-25,Transfer In,Transfer In,,225.67,MXN
TX00013703,AC000112,2022-08-12,POS Purchase,POS - Fuel,Fuel,-54.06,MXN
TX00013704,AC000112,2023-02-08,POS Purchase,POS - Groceries,Groceries,-713.96,MXN
TX00013705,AC000112,2023-04-03,Deposit,Deposit,,2387.01,MXN
TX00013706,AC000112,2022-04-17,Withdrawal,Withdrawal,,-2882.76,MXN
TX00013707,AC000112,2022-09-14,Transfer Out,Transfer Out,,-2817.58,MXN
TX00013708,AC000112,2022-02-13,Transfer In,Transfer In,,5134.67,MXN
TX00013709,AC000112,2022-02-12,Deposit,Deposit,,6429.64,MXN
TX00013710,AC000112,2022-01-19,Transfer Out,Transfer Out,,-1895.05,MXN
TX00013711,AC000112,2022-12-03,Deposit,Deposit,,1227.37,MXN
TX00013712,AC000112,2023-02-10,Withdrawal,Withdrawal,,-2099.74,MXN
TX00013713,AC000112,2022-06-19,Transfer Out,Transfer Out,,-2684.39,MXN
TX00013714,AC000112,2022-03-10,Fee,Fee,,-80.93,MXN
TX00013715,AC000112,2022-12-11,POS Purchase,POS - Pharmacy,Pharmacy,-336.98,MXN
TX00013716,AC000112,2023-07-16,Deposit,Deposit,,3932.23,MXN
TX00013717,AC000112,2022-07-07,Withdrawal,Withdrawal,,-2579.0,MXN
TX00013718,AC000112,2022-08-08,Fee,Fee,,-57.73,MXN
TX00013719,AC000112,2023-02-16,Transfer In,Transfer In,,1838.12,MXN
TX00013720,AC000112,2023-04-17,Withdrawal,Withdrawal,,-1589.18,MXN
TX00013721,AC000112,2022-08-13,Fee,Fee,,-139.63,MXN
TX00013722,AC000112,2023-03-24,POS Purchase,POS - Online,Online,-402.94,MXN
TX00013723,AC000112,2023-05-03,POS Purchase,POS - Pharmacy,Pharmacy,-1336.89,MXN
TX00013724,AC000112,2023-08-24,POS Purchase,POS - Electronics,Electronics,-582.18,MXN
TX00013725,AC000112,2023-12-10,POS Purchase,POS - Travel,Travel,-804.18,MXN
TX00013726,AC000112,2022-04-29,POS Purchase,POS - Pharmacy,Pharmacy,-624.22,MXN
TX00013727,AC000112,2023-02-27,Withdrawal,Withdrawal,,-926.69,MXN
TX00013728,AC000112,2022-01-06,POS Purchase,POS - Groceries,Groceries,-833.66,MXN
TX00013729,AC000112,2022-07-25,Deposit,Deposit,,1613.02,MXN
TX00013730,AC000112,2023-06-20,Transfer Out,Transfer Out,,-765.43,MXN
TX00013731,AC000112,2022-07-24,POS Purchase,POS - Fuel,Fuel,-1345.43,MXN
TX00013732,AC000112,2023-11-20,Fee,Fee,,-127.45,MXN
TX00013733,AC000112,2022-06-08,Fee,Fee,,-43.81,MXN
TX00013734,AC000112,2022-10-14,Deposit,Deposit,,5304.53,MXN
TX00013735,AC000112,2022-10-05,POS Purchase,POS - Travel,Travel,-591.95,MXN
TX00013736,AC000112,2023-03-14,Transfer In,Transfer In,,2707.05,MXN
TX00013737,AC000112,2022-09-05,Withdrawal,Withdrawal,,-408.56,MXN
TX00013738,AC000112,2023-12-05,Deposit,Deposit,,116.01,MXN
TX00013739,AC000112,2022-06-18,POS Purchase,POS - Pharmacy,Pharmacy,-1014.14,MXN
TX00013740,AC000112,2023-08-01,Transfer Out,Transfer Out,,-1424.31,MXN
TX00013741,AC000112,2022-05-11,POS Purchase,POS - Travel,Travel,-1584.55,MXN
TX00013742,AC000112,2023-08-03,Transfer In,Transfer In,,2399.37,MXN
TX00013743,AC000112,2022-02-16,Withdrawal,Withdrawal,,-1563.91,MXN
TX00013744,AC000112,2023-07-25,POS Purchase,POS - Pharmacy,Pharmacy,-644.83,MXN
TX00013745,AC000112,2022-06-29,Transfer Out,Transfer Out,,-5139.6,MXN
TX00013746,AC000112,2023-09-14,Deposit,Deposit,,2545.17,MXN
TX00013747,AC000112,2023-09-12,POS Purchase,POS - Fuel,Fuel,-1163.2,MXN
TX00013748,AC000112,2022-05-08,Withdrawal,Withdrawal,,-3619.46,MXN
TX00013749,AC000112,2023-04-29,POS Purchase,POS - Travel,Travel,-883.0,MXN
TX00013750,AC000112,2022-06-15,Withdrawal,Withdrawal,,-3353.6,MXN
TX00013751,AC000112,2023-11-30,Withdrawal,Withdrawal,,-1688.05,MXN
TX00013752,AC000112,2023-04-28,POS Purchase,POS - Fuel,Fuel,-515.21,MXN
TX00013753,AC000112,2023-12-02,POS Purchase,POS - Restaurants,Restaurants,-799.47,MXN
TX00013754,AC000112,2023-01-03,POS Purchase,POS - Fuel,Fuel,-665.38,MXN
TX00013755,AC000112,2023-08-20,POS Purchase,POS - Groceries,Groceries,-268.16,MXN
TX00013756,AC000112,2023-08-28,Deposit,Deposit,,3550.46,MXN
TX00013757,AC000112,2023-09-22,Withdrawal,Withdrawal,,-1359.87,MXN
TX00013758,AC000112,2022-05-10,Deposit,Deposit,,1118.28,MXN
TX00013759,AC000112,2022-05-17,Transfer In,Transfer In,,2525.98,MXN
TX00013760,AC000112,2022-03-13,Transfer In,Transfer In,,3903.08,MXN
TX00013761,AC000112,2023-09-09,Transfer In,Transfer In,,3222.29,MXN
TX00013762,AC000112,2023-09-25,POS Purchase,POS - Travel,Travel,-804.59,MXN
TX00013763,AC000112,2023-05-29,Fee,Fee,,-87.78,MXN
TX00013764,AC000112,2023-06-06,POS Purchase,POS - Online,Online,-178.26,MXN
TX00013765,AC000112,2023-11-26,POS Purchase,POS - Electronics,Electronics,-836.46,MXN
TX00013766,AC000112,2022-11-06,Fee,Fee,,-62.38,MXN
TX00013767,AC000112,2022-02-06,Deposit,Deposit,,5706.58,MXN
TX00013768,AC000112,2022-07-18,POS Purchase,POS - Pharmacy,Pharmacy,-687.81,MXN
TX00013769,AC000112,2022-09-22,POS Purchase,POS - Pharmacy,Pharmacy,-639.94,MXN
TX00013770,AC000112,2023-01-25,Fee,Fee,,-71.06,MXN
TX00013771,AC000112,2022-04-26,Deposit,Deposit,,1701.43,MXN
TX00013772,AC000112,2022-09-14,Withdrawal,Withdrawal,,-1670.1,MXN
TX00013773,AC000112,2023-02-23,POS Purchase,POS - Travel,Travel,-1023.42,MXN
TX00013774,AC000112,2023-02-11,POS Purchase,POS - Electronics,Electronics,-169.16,MXN
TX00013775,AC000112,2023-10-04,POS Purchase,POS - Online,Online,-23.64,MXN
TX00013776,AC000112,2023-10-22,Transfer In,Transfer In,,3189.23,MXN
TX00013777,AC000112,2023-07-13,Deposit,Deposit,,5635.2,MXN
TX00013778,AC000112,2022-04-22,Deposit,Deposit,,2739.98,MXN
TX00013779,AC000112,2022-06-22,Deposit,Deposit,,2474.27,MXN
TX00013780,AC000112,2023-08-31,POS Purchase,POS - Pharmacy,Pharmacy,-831.96,MXN
TX00013781,AC000112,2023-08-18,Transfer In,Transfer In,,2436.94,MXN
TX00013782,AC000112,2022-07-31,POS Purchase,POS - Travel,Travel,-652.46,MXN
TX00013783,AC000112,2023-04-07,Withdrawal,Withdrawal,,-636.59,MXN
TX00013784,AC000112,2022-08-13,POS Purchase,POS - Travel,Travel,-258.5,MXN
TX00013785,AC000112,2023-10-16,Deposit,Deposit,,3406.72,MXN
TX00013786,AC000112,2022-02-28,POS Purchase,POS - Restaurants,Restaurants,-1409.61,MXN
TX00013787,AC000112,2023-05-24,Transfer In,Transfer In,,290.08,MXN
TX00013788,AC000112,2022-02-12,Deposit,Deposit,,4221.0,MXN
TX00013789,AC000112,2022-04-03,POS Purchase,POS - Groceries,Groceries,-984.53,MXN
TX00013790,AC000112,2023-10-12,POS Purchase,POS - Travel,Travel,-845.99,MXN
TX00013791,AC000112,2023-04-23,POS Purchase,POS - Online,Online,-738.7,MXN
TX00013792,AC000112,2022-07-29,Transfer Out,Transfer Out,,-3567.51,MXN
TX00013793,AC000112,2023-05-30,Deposit,Deposit,,3569.77,MXN
TX00013794,AC000112,2022-07-05,Transfer In,Transfer In,,3664.95,MXN
TX00013795,AC000112,2023-05-10,Withdrawal,Withdrawal,,-1769.93,MXN
TX00013796,AC000112,2022-02-09,POS Purchase,POS - Electronics,Electronics,-447.02,MXN
TX00013797,AC000112,2023-05-08,POS Purchase,POS - Pharmacy,Pharmacy,-769.52,MXN
TX00013798,AC000112,2022-04-18,Transfer In,Transfer In,,30.47,MXN
TX00013799,AC000112,2022-03-29,Fee,Fee,,-82.73,MXN
TX00013800,AC000112,2022-10-06,POS Purchase,POS - Fuel,Fuel,-252.01,MXN
TX00013801,AC000112,2022-01-16,Fee,Fee,,-45.17,MXN
TX00013802,AC000112,2023-10-15,Transfer In,Transfer In,,806.61,MXN
TX00013803,AC000112,2022-07-24,Withdrawal,Withdrawal,,-1133.08,MXN
TX00013804,AC000112,2023-06-07,Transfer Out,Transfer Out,,-2147.59,MXN
TX00013805,AC000112,2022-02-25,Deposit,Deposit,,1106.48,MXN
TX00013806,AC000112,2023-11-27,POS Purchase,POS - Online,Online,-292.69,MXN
TX00013807,AC000112,2022-12-04,POS Purchase,POS - Groceries,Groceries,-588.85,MXN
TX00013808,AC000113,2023-10-31,Deposit,Deposit,,5576.08,MXN
TX00013809,AC000113,2023-02-01,POS Purchase,POS - Online,Online,-503.58,MXN
TX00013810,AC000113,2022-02-12,POS Purchase,POS - Electronics,Electronics,-98.15,MXN
TX00013811,AC000113,2022-09-13,POS Purchase,POS - Travel,Travel,-636.43,MXN
TX00013812,AC000113,2022-10-16,Withdrawal,Withdrawal,,-798.15,MXN
TX00013813,AC000113,2023-08-15,Transfer Out,Transfer Out,,-972.87,MXN
TX00013814,AC000113,2022-04-20,Deposit,Deposit,,1985.17,MXN
