card_tx_id,card_id,date,merchant_category,amount_mxn,currency,card_program_variant
CCT00003523,CC0000023,2023-10-05,Fuel,-90.66,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003511,CC0000023,2023-10-07,Pharmacy,-212.9,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003483,CC0000023,2023-10-10,Online,-1003.55,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003532,CC0000023,2023-10-14,Online,-1142.3,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003403,CC0000023,2023-10-17,Online,-888.28,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003406,CC0000023,2023-10-21,Travel,-93.87,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003534,CC0000023,2023-10-22,Pharmacy,-599.26,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003507,CC0000023,2023-10-23,Restaurants,-1315.25,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003391,CC0000023,2023-10-25,Online,-323.42,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003577,CC0000023,2023-10-25,Restaurants,-240.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003439,CC0000023,2023-10-27,Fuel,-148.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003560,CC0000023,2023-11-01,Online,-191.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003490,CC0000023,2023-11-24,Fuel,-221.04,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003517,CC0000023,2023-11-24,Fuel,-1334.17,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003497,CC0000023,2023-12-03,Online,-1399.93,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003472,CC0000023,2023-12-09,Restaurants,-609.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003443,CC0000023,2023-12-13,Restaurants,-901.39,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003426,CC0000023,2023-12-14,Travel,-500.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003561,CC0000023,2023-12-14,Fuel,-1303.29,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003389,CC0000023,2023-12-20,Refund,1281.86,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003484,CC0000023,2023-12-22,Online,-1636.04,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003690,CC0000024,2022-01-03,Online,-590.36,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003681,CC0000024,2022-01-04,Online,-1041.28,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003608,CC0000024,2022-01-06,Pharmacy,-519.79,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003633,CC0000024,2022-01-07,Groceries,-685.89,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003682,CC0000024,2022-02-02,Groceries,-232.91,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003631,CC0000024,2022-02-05,Fuel,-878.46,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003651,CC0000024,2022-02-12,Restaurants,-633.79,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003648,CC0000024,2022-02-14,Travel,-609.18,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003647,CC0000024,2022-02-21,Fuel,-187.54,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003614,CC0000024,2022-02-22,Refund,1158.58,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003637,CC0000024,2022-02-23,Pharmacy,-109.03,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003698,CC0000024,2022-02-25,Electronics,-1602.85,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003667,CC0000024,2022-03-15,Online,-158.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003605,CC0000024,2022-03-23,Pharmacy,-1324.07,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003670,CC0000024,2022-03-25,Refund,921.28,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003693,CC0000024,2022-04-15,Travel,-68.17,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003616,CC0000024,2022-04-20,Travel,-311.93,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003646,CC0000024,2022-04-21,Restaurants,-553.97,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003666,CC0000024,2022-04-24,Fuel,-408.59,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003611,CC0000024,2022-05-17,Electronics,-956.35,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003628,CC0000024,2022-05-22,Refund,666.92,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003662,CC0000024,2022-05-26,Online,-519.95,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003643,CC0000024,2022-05-28,Electronics,-1039.14,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003687,CC0000024,2022-05-30,Refund,906.55,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003585,CC0000024,2022-06-05,Restaurants,-955.05,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003688,CC0000024,2022-06-12,Fuel,-710.84,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003620,CC0000024,2022-06-15,Fuel,-576.42,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003602,CC0000024,2022-06-17,Online,-1534.87,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003622,CC0000024,2022-06-20,Restaurants,-820.65,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003697,CC0000024,2022-06-20,Fuel,-782.8,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003596,CC0000024,2022-07-01,Travel,-288.65,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003582,CC0000024,2022-07-05,Groceries,-914.47,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003626,CC0000024,2022-07-17,Refund,206.54,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003635,CC0000024,2022-07-21,Travel,-644.92,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003617,CC0000024,2022-07-25,Online,-1818.23,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003587,CC0000024,2022-07-28,Fuel,-642.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003601,CC0000024,2022-07-29,Pharmacy,-127.48,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003685,CC0000024,2022-07-30,Online,-1446.77,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003618,CC0000024,2022-07-31,Groceries,-943.44,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003599,CC0000024,2022-08-13,Electronics,-1659.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003588,CC0000024,2022-08-14,Electronics,-1906.79,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003634,CC0000024,2022-08-14,Refund,440.14,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003583,CC0000024,2022-08-18,Fuel,-112.46,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003615,CC0000024,2022-08-23,Pharmacy,-264.76,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003677,CC0000024,2022-08-30,Groceries,-904.08,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003612,CC0000024,2022-08-31,Online,-839.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003653,CC0000024,2022-09-13,Pharmacy,-393.31,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003668,CC0000024,2022-09-23,Groceries,-182.01,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003613,CC0000024,2022-10-09,Online,-2501.39,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003640,CC0000024,2022-10-12,Restaurants,-1554.8,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003580,CC0000024,2022-10-15,Restaurants,-84.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003678,CC0000024,2022-10-16,Pharmacy,-1297.3,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003655,CC0000024,2022-10-22,Groceries,-948.89,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003623,CC0000024,2022-10-29,Groceries,-96.32,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003595,CC0000024,2022-11-04,Groceries,-321.84,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003673,CC0000024,2022-11-09,Travel,-132.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003691,CC0000024,2022-11-21,Pharmacy,-1376.69,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003650,CC0000024,2022-11-24,Groceries,-633.69,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003679,CC0000024,2022-12-03,Travel,-314.55,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003694,CC0000024,2022-12-07,Restaurants,-1130.81,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003625,CC0000024,2022-12-12,Travel,-1097.76,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003689,CC0000024,2022-12-13,Fuel,-1376.34,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003661,CC0000024,2022-12-17,Pharmacy,-590.78,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003591,CC0000024,2022-12-21,Electronics,-779.05,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003676,CC0000024,2022-12-27,Groceries,-500.78,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003699,CC0000024,2022-12-31,Electronics,-1880.61,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003603,CC0000024,2023-01-05,Refund,255.91,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003604,CC0000024,2023-01-05,Pharmacy,-1193.83,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003665,CC0000024,2023-01-10,Electronics,-703.55,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003607,CC0000024,2023-01-12,Groceries,-1167.73,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003674,CC0000024,2023-01-12,Electronics,-227.69,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003600,CC0000024,2023-01-22,Fuel,-531.59,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003649,CC0000024,2023-01-25,Electronics,-330.21,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003644,CC0000024,2023-01-29,Fuel,-1061.74,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003657,CC0000024,2023-02-09,Fuel,-890.29,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003669,CC0000024,2023-02-10,Fuel,-1042.54,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003654,CC0000024,2023-02-18,Groceries,-170.14,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003590,CC0000024,2023-03-05,Pharmacy,-659.73,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003610,CC0000024,2023-03-09,Fuel,-222.72,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003627,CC0000024,2023-03-26,Fuel,-147.79,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003645,CC0000024,2023-04-01,Electronics,-2248.63,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003642,CC0000024,2023-04-13,Pharmacy,-1069.55,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003656,CC0000024,2023-04-17,Travel,-1321.31,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003584,CC0000024,2023-05-05,Pharmacy,-156.63,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003683,CC0000024,2023-05-11,Fuel,-1468.42,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003632,CC0000024,2023-05-21,Groceries,-608.83,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003621,CC0000024,2023-05-23,Travel,-619.03,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003629,CC0000024,2023-05-23,Restaurants,-860.04,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003594,CC0000024,2023-05-31,Electronics,-125.8,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003589,CC0000024,2023-06-18,Groceries,-1412.81,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003686,CC0000024,2023-06-26,Fuel,-1165.99,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003658,CC0000024,2023-06-28,Restaurants,-1689.05,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003672,CC0000024,2023-06-28,Pharmacy,-455.04,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003619,CC0000024,2023-06-29,Restaurants,-1252.56,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003586,CC0000024,2023-07-02,Restaurants,-1012.73,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003641,CC0000024,2023-07-14,Online,-540.03,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003609,CC0000024,2023-07-17,Pharmacy,-303.95,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003624,CC0000024,2023-07-31,Pharmacy,-513.18,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003593,CC0000024,2023-08-02,Restaurants,-1201.66,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003680,CC0000024,2023-08-04,Groceries,-220.76,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003692,CC0000024,2023-08-14,Restaurants,-1217.85,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003638,CC0000024,2023-08-20,Travel,-291.59,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003579,CC0000024,2023-09-12,Pharmacy,-647.96,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003606,CC0000024,2023-09-16,Fuel,-836.94,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003675,CC0000024,2023-09-18,Restaurants,-703.91,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003652,CC0000024,2023-10-02,Online,-995.54,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003639,CC0000024,2023-10-12,Online,-194.43,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003598,CC0000024,2023-10-30,Travel,-41.97,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003695,CC0000024,2023-11-01,Refund,1503.63,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003663,CC0000024,2023-11-07,Fuel,-1179.88,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003696,CC0000024,2023-11-10,Pharmacy,-379.9,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003660,CC0000024,2023-11-16,Pharmacy,-373.97,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003664,CC0000024,2023-11-16,Travel,-606.42,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003636,CC0000024,2023-11-17,Travel,-1592.61,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003659,CC0000024,2023-11-18,Electronics,-10.28,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003684,CC0000024,2023-11-19,Pharmacy,-647.81,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003700,CC0000024,2023-11-19,Electronics,-594.01,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003581,CC0000024,2023-11-27,Pharmacy,-1125.6,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003592,CC0000024,2023-11-29,Refund,1431.96,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003671,CC0000024,2023-12-12,Groceries,-780.12,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003597,CC0000024,2023-12-14,Refund,1072.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003630,CC0000024,2023-12-22,Online,-931.96,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00003704,CC0000025,2022-01-01,Refund,952.18,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
